Cdc37l1	Cdc37l1
Nrp2	Nrp2
Tbl1x	Tbl1x
Pcolce	Pcolce
Bcl11b	Bcl11b
Rtn3	Rtn3
Stard8	Stard8
Hnrnpa3	Hnrnpa3
Capza2	Capza2
Sos1	Sos1
Mtdh	Mtdh
Vmp1	Vmp1
Slc7a7	Slc7a7
Ankrd11	Ankrd11
Ran	Ran
Fstl5	Fstl5
Pcca	Pcca
Gm37240	Gm37240
Gpx8	Gpx8
Lsp1	Lsp1
Akap10	Akap10
Bnc2	Bnc2
Hook3	Hook3
Dek	Dek
Khdrbs3	Khdrbs3
Cbr2	Cbr2
Ppp1r16b	Ppp1r16b
Gm10260	Gm10260
Tmem59	Tmem59
Atp5f1	Atp5f1
Rem1	Rem1
Fgr	Fgr
Hspa2	Hspa2
Lrriq1	Lrriq1
Heyl	Heyl
Serping1	Serping1
Prokr2	Prokr2
Cflar	Cflar
P2ry13	P2ry13
Dnmt3a	Dnmt3a
Mill2	Mill2
Rsrc1	Rsrc1
Nedd8	Nedd8
Aff4	Aff4
Arhgdib	Arhgdib
Mbtd1	Mbtd1
Irf2	Irf2
Capn3	Capn3
Usp34	Usp34
Adrb2	Adrb2
Srgap3	Srgap3
Flnb	Flnb
Pdia3	Pdia3
C130074G19Rik	C130074G19Rik
Cavin3	Cavin3
Pla2r1	Pla2r1
Spi1	Spi1
Gdi2	Gdi2
Tent5c	Tent5c
Sugct	Sugct
Trim30a	Trim30a
Tpi1	Tpi1
Rnf169	Rnf169
Srp14	Srp14
Chd6	Chd6
Ehbp1	Ehbp1
Cbx5	Cbx5
Thsd1	Thsd1
Morf4l1	Morf4l1
Kansl1l	Kansl1l
Nalcn	Nalcn
Pld3	Pld3
Ptpn12	Ptpn12
Zmiz1	Zmiz1
Nsf	Nsf
Slc19a3	Slc19a3
Sv2b	Sv2b
Fgd4	Fgd4
Pwwp2a	Pwwp2a
Tbc1d16	Tbc1d16
Tmem164	Tmem164
Kcnt2	Kcnt2
Atp6v0a1	Atp6v0a1
Lama4	Lama4
Usp24	Usp24
Il6ra	Il6ra
Syne2	Syne2
Vrk2	Vrk2
Kdm6a	Kdm6a
Lrrk1	Lrrk1
Eif4g2	Eif4g2
Sec24a	Sec24a
Atp5g3	Atp5g3
Crlf3	Crlf3
Xpr1	Xpr1
Gabrb2	Gabrb2
Wwc2	Wwc2
Grb10	Grb10
Rras	Rras
Shroom4	Shroom4
Ddah1	Ddah1
Runx1t1	Runx1t1
Sema4d	Sema4d
Myo6	Myo6
Cmip	Cmip
Nipbl	Nipbl
Gda	Gda
Snx3	Snx3
Pik3c2a	Pik3c2a
Aplp1	Aplp1
Lmo4	Lmo4
Clec14a	Clec14a
Gcnt1	Gcnt1
Phc2	Phc2
Glis3	Glis3
Slc25a5	Slc25a5
Zhx3	Zhx3
Far2	Far2
Sfmbt1	Sfmbt1
Lamc3	Lamc3
Pafah1b1	Pafah1b1
Oasl2	Oasl2
Tcf7l2	Tcf7l2
Spata13	Spata13
Fam171b	Fam171b
Elf2	Elf2
Nckap1l	Nckap1l
Arhgap17	Arhgap17
Ube3a	Ube3a
Dnah3	Dnah3
Nptn	Nptn
Ptbp3	Ptbp3
Atp5c1	Atp5c1
Herc4	Herc4
Tbx18	Tbx18
Agfg1	Agfg1
Btf3	Btf3
Uaca	Uaca
Atp7a	Atp7a
Git2	Git2
Cnn3	Cnn3
Fus	Fus
Zc3hav1	Zc3hav1
Eif4a2	Eif4a2
Smad3	Smad3
Ppp1r12b	Ppp1r12b
Foxs1	Foxs1
Pcdh19	Pcdh19
Epb41	Epb41
Rgl1	Rgl1
Arid4b	Arid4b
Cd53	Cd53
Slc25a3	Slc25a3
Ldha	Ldha
Tsix	Tsix
Atp5g2	Atp5g2
Gabarap	Gabarap
Abtb2	Abtb2
Dpysl2	Dpysl2
Soga1	Soga1
Sypl	Sypl
Gnb4	Gnb4
Birc5	Birc5
Erbin	Erbin
B430010I23Rik	B430010I23Rik
Park7	Park7
Fez1	Fez1
Celf1	Celf1
Uvrag	Uvrag
Snx13	Snx13
Kif21a	Kif21a
Ssb	Ssb
Gusb	Gusb
Pld4	Pld4
Prex1	Prex1
Pkia	Pkia
Kras	Kras
Arpc3	Arpc3
Ust	Ust
Ptchd1	Ptchd1
Pde8a	Pde8a
Relb	Relb
Pnrc1	Pnrc1
Bcam	Bcam
Ezr	Ezr
Pnisr	Pnisr
Sdcbp	Sdcbp
Mllt10	Mllt10
Pcm1	Pcm1
Reep3	Reep3
Elf1	Elf1
Bri3	Bri3
Mtss1	Mtss1
Prrc2c	Prrc2c
Bin2	Bin2
Ranbp1	Ranbp1
Rbm3	Rbm3
Parvb	Parvb
Rbm25	Rbm25
Lrrc8d	Lrrc8d
Ncoa3	Ncoa3
Sub1	Sub1
Rabgef1	Rabgef1
Bmp5	Bmp5
Gimap4	Gimap4
Sh3glb1	Sh3glb1
Etv1	Etv1
Evl	Evl
Lmo2	Lmo2
2510009E07Rik	2510009E07Rik
Dync1i2	Dync1i2
Arl2bp	Arl2bp
Dock6	Dock6
Cerk	Cerk
Tlr7	Tlr7
Klhl5	Klhl5
Limd1	Limd1
Ywhaz	Ywhaz
Pdgfa	Pdgfa
Klf3	Klf3
Gbp2	Gbp2
Ascc3	Ascc3
Ankrd17	Ankrd17
Abi3	Abi3
Cd33	Cd33
Lrrc8c	Lrrc8c
Cnot2	Cnot2
Atxn7l3b	Atxn7l3b
Ifnar1	Ifnar1
Rbm39	Rbm39
Hnrnpk	Hnrnpk
Tnfrsf21	Tnfrsf21
Sgpp2	Sgpp2
Spire1	Spire1
Dennd5a	Dennd5a
Tmed10	Tmed10
Lmna	Lmna
Slc38a3	Slc38a3
Rnf216	Rnf216
Crebbp	Crebbp
Zfp652	Zfp652
Eif3f	Eif3f
Rcbtb2	Rcbtb2
Ctnnd1	Ctnnd1
Btaf1	Btaf1
Csnk1a1	Csnk1a1
Ankhd1	Ankhd1
Coro1a	Coro1a
Lrig1	Lrig1
Axl	Axl
Osmr	Osmr
Srsf5	Srsf5
Oxct1	Oxct1
E330020D12Rik	E330020D12Rik
Pak7	Pak7
Arpc2	Arpc2
Actr3	Actr3
Ddx6	Ddx6
Fndc3b	Fndc3b
Zfp407	Zfp407
Smg1	Smg1
9930021J03Rik	9930021J03Rik
Rab3c	Rab3c
Nsd3	Nsd3
Lcor	Lcor
Ywhae	Ywhae
D430041D05Rik	D430041D05Rik
Srpr	Srpr
Gpatch8	Gpatch8
Ppib	Ppib
Layn	Layn
Phkb	Phkb
Tcf20	Tcf20
Serbp1	Serbp1
Prpf4b	Prpf4b
Tpr	Tpr
Gng10	Gng10
Notch1	Notch1
Hnrnpf	Hnrnpf
Zfr	Zfr
Itch	Itch
Cpeb4	Cpeb4
Nsg2	Nsg2
Clk1	Clk1
Romo1	Romo1
Palm	Palm
Scamp2	Scamp2
Gsap	Gsap
Rbm6	Rbm6
Usp9x	Usp9x
Rnasek	Rnasek
Kctd1	Kctd1
Alox5ap	Alox5ap
Wdfy3	Wdfy3
Gnb1	Gnb1
Wls	Wls
Ash1l	Ash1l
She	She
Serpinb6a	Serpinb6a
Sec61g	Sec61g
Cog5	Cog5
R3hdm1	R3hdm1
Hnrnpu	Hnrnpu
Vps54	Vps54
Prkar1a	Prkar1a
Oip5os1	Oip5os1
Dag1	Dag1
Map3k3	Map3k3
Pi16	Pi16
Stk3	Stk3
Adgrg1	Adgrg1
Vps13b	Vps13b
Wac	Wac
Eif5a	Eif5a
Rhoq	Rhoq
Akr1a1	Akr1a1
Clint1	Clint1
Anp32b	Anp32b
Spop	Spop
Ighm	Ighm
Supt3	Supt3
Fars2	Fars2
Cnot4	Cnot4
Dad1	Dad1
Zfp292	Zfp292
Psmb8	Psmb8
Ncoa2	Ncoa2
Trio	Trio
Rab10	Rab10
Snx30	Snx30
Ptk2b	Ptk2b
Hebp1	Hebp1
Hivep1	Hivep1
Setd5	Setd5
Rflnb	Rflnb
Wdr26	Wdr26
Ralbp1	Ralbp1
Tbl1xr1	Tbl1xr1
Sfr1	Sfr1
Cep112	Cep112
Hecw1	Hecw1
Ech1	Ech1
Dyrk1a	Dyrk1a
Baz1a	Baz1a
Psme1	Psme1
Fbxw11	Fbxw11
Znrf3	Znrf3
Tbc1d1	Tbc1d1
Ptpn18	Ptpn18
Snx18	Snx18
Cysltr2	Cysltr2
Samd4	Samd4
Tut4	Tut4
Rad54b	Rad54b
Rb1	Rb1
Ube2s	Ube2s
Zfp638	Zfp638
Wdr44	Wdr44
Sik2	Sik2
Nsmce2	Nsmce2
P2ry6	P2ry6
Gng12	Gng12
Ago3	Ago3
Irf2bp2	Irf2bp2
Arglu1	Arglu1
Ppp2r3a	Ppp2r3a
Samhd1	Samhd1
Hecw2	Hecw2
Rasa1	Rasa1
Rab11a	Rab11a
Aqp11	Aqp11
Arpc1b	Arpc1b
Daam1	Daam1
Atf7	Atf7
Pkig	Pkig
Mkln1	Mkln1
Bnip2	Bnip2
Kif13b	Kif13b
Rabep1	Rabep1
Sppl3	Sppl3
Sobp	Sobp
Aff1	Aff1
Aim2	Aim2
Cdk13	Cdk13
Tomm6	Tomm6
Smurf2	Smurf2
Gngt2	Gngt2
Man1a2	Man1a2
Ptges3	Ptges3
Pik3cb	Pik3cb
Arid4a	Arid4a
Abcb1b	Abcb1b
Pik3cd	Pik3cd
Znrf1	Znrf1
Fubp1	Fubp1
Arrdc3	Arrdc3
Pou2f1	Pou2f1
Itga9	Itga9
St3gal5	St3gal5
Atp6v1a	Atp6v1a
Purb	Purb
Garnl3	Garnl3
Psma3	Psma3
Ambra1	Ambra1
Mfhas1	Mfhas1
Arhgap12	Arhgap12
Heatr5a	Heatr5a
Tra2a	Tra2a
Lamp2	Lamp2
Cast	Cast
E2f3	E2f3
Stag2	Stag2
Tma7	Tma7
Adamts16	Adamts16
Zeb2os	Zeb2os
Rap1a	Rap1a
Fer	Fer
Gbf1	Gbf1
Rab2a	Rab2a
Hnrnpa0	Hnrnpa0
Clic1	Clic1
Dnm2	Dnm2
Nktr	Nktr
Nsa2	Nsa2
Lrch3	Lrch3
Grb2	Grb2
Sorbs2os	Sorbs2os
Mobp	Mobp
Gm36602	Gm36602
Ctla4	Ctla4
Mog	Mog
Msmo1	Msmo1
Gm10754	Gm10754
Ndst4	Ndst4
Cd6	Cd6
Phyhipl	Phyhipl
Npsr1	Npsr1
Ptch1	Ptch1
4930557K07Rik	4930557K07Rik
Klrd1	Klrd1
Lax1	Lax1
4930417O13Rik	4930417O13Rik
Lix1	Lix1
Fam135b	Fam135b
Sfxn5	Sfxn5
Cacna2d2	Cacna2d2
Pik3c2g	Pik3c2g
Gm49678	Gm49678
Rspo3	Rspo3
Gm15987	Gm15987
Il4i1	Il4i1
Glo1	Glo1
Gm20416	Gm20416
Cd72	Cd72
Rnf220	Rnf220
Klhl2	Klhl2
Cd38	Cd38
Acaa2	Acaa2
Atp8b4	Atp8b4
Col6a6	Col6a6
2900097C17Rik	2900097C17Rik
Ctsw	Ctsw
Fcgr2b	Fcgr2b
Apoc4	Apoc4
Ptgis	Ptgis
Ptgir	Ptgir
Gm49097	Gm49097
E130310I04Rik	E130310I04Rik
Nptxr	Nptxr
Fhad1	Fhad1
Gm28258	Gm28258
Cdh19	Cdh19
Gm13481	Gm13481
Gdpd3	Gdpd3
Kcnd3	Kcnd3
Stk32a	Stk32a
Gm13536	Gm13536
Hspb2	Hspb2
Egfl8	Egfl8
Cav2	Cav2
Vps37b	Vps37b
Pbk	Pbk
A630014C17Rik	A630014C17Rik
Tmem132b	Tmem132b
Foxc2	Foxc2
Pacrg	Pacrg
H2-T23	H2-T23
Gm46224	Gm46224
Megf11	Megf11
Thrb	Thrb
Ankrd55	Ankrd55
Mapk4	Mapk4
Ranbp9	Ranbp9
Ccn6	Ccn6
Nkd1	Nkd1
Ak5	Ak5
Lmo7	Lmo7
Pdcd4	Pdcd4
Ccdc192	Ccdc192
Gm14964	Gm14964
Tmem256	Tmem256
Gm30075	Gm30075
Cd37	Cd37
Prelp	Prelp
Map4k3	Map4k3
Crebrf	Crebrf
Rnf125	Rnf125
Pgam1	Pgam1
Plpp4	Plpp4
Aebp1	Aebp1
Whrn	Whrn
Atp6v1g1	Atp6v1g1
Nedd9	Nedd9
Lrrc36	Lrrc36
Man2a1	Man2a1
Soga3	Soga3
Cyp1b1	Cyp1b1
Ythdc1	Ythdc1
2010001K21Rik	2010001K21Rik
Ptpn4	Ptpn4
Txk	Txk
Zbtb2	Zbtb2
Phf20l1	Phf20l1
Birc6	Birc6
Mpc1	Mpc1
Hydin	Hydin
Camta1	Camta1
Atp2a3	Atp2a3
Pla1a	Pla1a
Sdf2l1	Sdf2l1
